"","dateid","platform","gamemode","mapname","matchid","roundnumber","objectivelocation","winrole","endroundreason","roundduration","clearancelevel","skillrank","role","team","haswon","operator","nbkills","isdead","primaryweapon","primaryweapontype","primarysight","primarygrip","primaryunderbarrel","primarybarrel","secondaryweapon","secondaryweapontype","secondarysight","secondarygrip","secondaryunderbarrel","secondarybarrel","secondarygadget"
"4095",20170216,"XONE","SECURE_AREA","BARTLETT_U.",3338475949,3,"MODEL_HALL","Defender","AttackersEliminated",156,98,"Silver","Defender",1,1,"SWAT-PULSE",3,0,"M1014","Shotguns","Reflex","None","Laser","None","M45_MEUSOC","Pistols","None","None","None","None","NITRO_CELL"
"4096",20170212,"PS4","BOMB","CLUB_HOUSE",2257052389,5,"CCTV_ROOM-CASH_ROOM","Attacker","DefendersEliminated",137,81,"Gold","Defender",1,0,"SPETSNAZ-KAPKAN",0,1,"9x19VSN","Submachine_Guns","Reflex","Vertical","None","MuzzleBrake","PMM","Pistols","None","None","None","None","NITRO_CELL"
"4097",20170216,"PC","SECURE_AREA","CONSULATE",194170441,4,"ADMINISTRATION_OFFICE","Defender","ObjectiveProtected",232,101,"Gold","Defender",0,1,"NAVYSEAL-VALKYRIE",1,1,"MPX","Submachine_Guns","EosHolo","Vertical","None","Compensator","D-50","Pistols","None","None","None","None","DEPLOYABLE_SHIELD"
"4098",20170213,"PS4","BOMB","KANAL",1515025141,5,"KITCHEN-PROJECTOR_ROOM","Defender","AttackersEliminated",146,113,"Gold","Attacker",0,0,"G.E.O.-JACKAL",0,1,"C7E","Assault_Rifles","Acog","Vertical","None","Compensator","ITA12S","Shotguns","EosHolo","None","None","None","STUN_GRENADE"
"4099",20170213,"PS4","SECURE_AREA","FAVELAS",704868421,3,"1F_ARMORY_ROOM","Defender","AttackersEliminated",152,113,"Silver","Defender",1,1,"GSG9-BANDIT",1,0,"MP7","Submachine_Guns","Acog","None","None","MuzzleBrake","P12","Pistols","None","None","None","None","NITRO_CELL"
"4100",20170216,"XONE","SECURE_AREA","HOUSE",1687330481,2,"GARAGE","Attacker","DefendersEliminated",247,87,"Gold","Attacker",1,1,"SWAT-THERMITE",1,1,"556XI","Assault_Rifles","Acog","Vertical","None","MuzzleBrake","M45_MEUSOC","Pistols","None","None","None","None","CLAYMORE"
"4101",20170213,"PS4","SECURE_AREA","CHALET",1972928201,1,"SNOWMOBILE_GARAGE","Attacker","DefendersEliminated",125,137,"Gold","Attacker",0,1,"BOPE-CAPITAO",0,0,"PARA-308","Assault_Rifles","Acog","Vertical","None","Compensator","PRB92","Pistols","None","None","None","MuzzleBrake","CLAYMORE"
"4102",20170212,"XONE","BOMB","PLANE",2715111269,3,"STAFF_SECTION-EXECUTIVE_BEDROOM","Attacker","DefendersEliminated",196,130,"Gold","Attacker",0,1,"SPETSNAZ-GLAZ",1,0,"OTs-03","Marksman_Rifles","RedDot","None","None","Suppressor","PMM","Pistols","None","None","None","None","CLAYMORE"
"4103",20170212,"PS4","SECURE_AREA","YACHT",1293256561,3,"CASINO","Defender","AttackersEliminated",206,36,"Gold","Defender",1,1,"GSG9-BANDIT",1,0,"MP7","Submachine_Guns","Acog","None","None","Compensator","P12","Pistols","None","None","None","None","NITRO_CELL"
"4104",20170212,"PS4","SECURE_AREA","SKYSCRAPER",378026041,6,"1F_BEDROOM","Attacker","DefendersEliminated",224,160,"Platinum","Defender",0,0,"GSG9-JAGER",1,1,"416-C_CARBINE","Assault_Rifles","Acog","Vertical","None","None","P12","Pistols","None","None","None","None","BARBED_WIRE"
"4105",20170221,"PS4","HOSTAGE","CHALET",157738821,2,"MASTER_BEDROOM","Defender","TimeExpired",232,150,"Gold","Attacker",1,0,"GSG9-IQ",0,1,"AUG_A2","Assault_Rifles","Acog","None","None","Suppressor","P12","Pistols","None","None","None","Suppressor","FRAG_GRENADE"
"4106",20170221,"XONE","SECURE_AREA","PLANE",2184538909,1,"MEETING_ROOM","Defender","AttackersEliminated",219,104,"Gold","Defender",1,1,"SWAT-PULSE",0,1,"M1014","Shotguns","None","None","None","None","M45_MEUSOC","Pistols","None","None","None","None","NITRO_CELL"
"4107",20170221,"PC","BOMB","FAVELAS",1907147781,9,"2F_FOOTBALL_BEDROOM-2F_FOOTBALL_OFFICE","Defender","AttackersEliminated",82,25,"Gold","Defender",0,1,"SAS-SMOKE",1,0,"FMG-9","Submachine_Guns","Reflex","None","None","MuzzleBrake","SMG-11","Submachine_Guns","EosHolo","Vertical","None","HeavyBarrel","IMPACT_GRENADE"
"4108",20170213,"PS4","SECURE_AREA","KAFE_DOSTOYEVSKY",336371621,3,"READING_ROOM","Defender","AttackersEliminated",169,101,"Gold","Defender",1,1,"GIGN-ROOK",2,0,"MP5","Submachine_Guns","Acog","Vertical","None","MuzzleBrake","P9","Pistols","None","None","None","None","IMPACT_GRENADE"
"4109",20170216,"PS4","SECURE_AREA","CHALET",616709321,5,"DINING_ROOM","Defender","ObjectiveProtected",233,96,"Gold","Defender",1,1,"SAT-ECHO",0,1,"MP5SD","Submachine_Guns","RedDot","Vertical","None","None","BEARING_9","Submachine_Guns","RedDot","None","None","Flash","DEPLOYABLE_SHIELD"
"4110",20170213,"PS4","BOMB","SKYSCRAPER",797807641,1,"2F_KARAOKE-2F_TEA_ROOM","Attacker","DefendersEliminated",227,49,"Gold","Defender",1,0,"GSG9-JAGER",0,1,"416-C_CARBINE","Assault_Rifles","Acog","Vertical","Laser","Compensator","P12","Pistols","None","None","None","None","BARBED_WIRE"
"4111",20170212,"XONE","SECURE_AREA","KANAL",49189741,5,"BOAT_SUPPLIES","Defender","AttackersEliminated",191,77,"Gold","Defender",1,1,"GSG9-JAGER",1,0,"416-C_CARBINE","Assault_Rifles","Acog","Vertical","None","None","P12","Pistols","None","None","None","None","DEPLOYABLE_SHIELD"
"4112",20170213,"XONE","HOSTAGE","OREGON",2967792529,5,"DORMS_MAIN_HALL","Attacker","DefendersEliminated",158,15,"Bronze","Attacker",0,1,"SPETSNAZ-RESERVE",0,1,"AK-12","Assault_Rifles","Spectator","Spectator","Spectator","Spectator","PMM","Pistols","Spectator","Spectator","Spectator","Spectator","FRAG_GRENADE"
"4113",20170213,"XONE","SECURE_AREA","BORDER",181350081,4,"OFFICES","Defender","AttackersEliminated",128,61,"Silver","Attacker",1,0,"SPETSNAZ-FUZE",0,1,"AK-12","Assault_Rifles","Reflex","Vertical","Laser","Compensator","PMM","Pistols","None","None","None","None","BREACH_CHARGE"
"4114",20170213,"XONE","SECURE_AREA","OREGON",2252240749,3,"LAUNDRY_ROOM","Defender","AttackersEliminated",171,124,"Silver","Defender",1,1,"GSG9-JAGER",0,1,"416-C_CARBINE","Assault_Rifles","Acog","Vertical","None","None","P12","Pistols","None","None","None","None","DEPLOYABLE_SHIELD"
"4115",20170216,"PS4","SECURE_AREA","CONSULATE",4047365109,4,"ADMINISTRATION_OFFICE","Defender","AttackersEliminated",223,96,"Silver","Attacker",1,0,"G.E.O.-JACKAL",1,1,"C7E","Assault_Rifles","Acog","Vertical","None","Compensator","ITA12S","Shotguns","EosHolo","None","Laser","None","STUN_GRENADE"
"4116",20170212,"XONE","BOMB","HOUSE",3304421589,3,"TRAINING_ROOM-GARAGE","Attacker","DefendersEliminated",126,10,"Gold","Attacker",0,1,"SWAT-ASH",0,1,"G36C","Assault_Rifles","Acog","Vertical","None","Flash","M45_MEUSOC","Pistols","None","None","None","None","BREACH_CHARGE"
"4117",20170213,"XONE","SECURE_AREA","SKYSCRAPER",2966951489,1,"2F_WORK_OFFICE","Defender","AttackersEliminated",212,45,"Silver","Attacker",0,0,"SPETSNAZ-FUZE",0,1,"AK-12","Assault_Rifles","EosHolo","Vertical","Laser","Compensator","PMM","Pistols","None","None","None","None","STUN_GRENADE"
"4118",20170212,"PC","SECURE_AREA","HEREFORD_BASE",4057500369,6,"DINING_ROOM","Attacker","DefendersEliminated",154,65,"Gold","Attacker",1,1,"SAS-THATCHER",0,1,"L85A2","Assault_Rifles","Acog","Vertical","None","Suppressor","P226_MK_25","Pistols","None","None","None","None","BREACH_CHARGE"
"4119",20170212,"PS4","BOMB","HEREFORD_BASE",4065855049,2,"BRIEFING_ROOM-ARMORY","Attacker","DefendersEliminated",110,111,"Unranked","Attacker",1,1,"GIGN-MONTAGNE",0,0,"Shield","Shield","None","None","None","None","LFP586","Pistols","None","None","Laser","None","SMOKE_GRENADE"
"4120",20170212,"XONE","BOMB","BORDER",3662505469,4,"ARMORY_LOCKERS-ARCHIVES","Defender","AttackersEliminated",102,16,"Unranked","Attacker",1,0,"SWAT-THERMITE",1,1,"556XI","Assault_Rifles","Acog","Angle","None","Compensator","M45_MEUSOC","Pistols","None","None","None","None","SMOKE_GRENADE"
"4121",20170216,"PS4","BOMB","HEREFORD_BASE",3205064869,2,"BRIEFING_ROOM-ARMORY","Defender","AttackersEliminated",166,86,"Silver","Attacker",1,0,"NAVYSEAL-BLACKBEARD",1,1,"MK17_CQB","Assault_Rifles","RedDot","Vertical","None","HeavyBarrel","D-50","Pistols","None","None","None","None","BREACH_CHARGE"
"4122",20170212,"XONE","BOMB","OREGON",2131564441,1,"KIDS_DORMS-DORMS_MAIN_HALL","Attacker","DefendersEliminated",171,62,"Silver","Defender",1,0,"SPETSNAZ-TACHANKA",0,1,"9x19VSN","Submachine_Guns","RedDot","Vertical","None","Compensator","GSH-18","Pistols","None","None","(null)","Compensator","DEPLOYABLE_SHIELD"
"4123",20170212,"XONE","SECURE_AREA","BANK",2754112209,1,"LOCKERS","Defender","AttackersEliminated",154,60,"Silver","Attacker",0,0,"GIGN-TWITCH",0,1,"F2","Assault_Rifles","RedDot","Vertical","Laser","MuzzleBrake","P9","Pistols","None","None","None","None","BREACH_CHARGE"
"4124",20170216,"PC","HOSTAGE","OREGON",2111034701,5,"MEETING_HALL","Defender","AttackersEliminated",230,124,"Gold","Defender",1,1,"JTF2-FROST",1,1,"9mm_C1","Submachine_Guns","RedDot","Angle","None","HeavyBarrel","MK1_9mm","Pistols","None","None","Laser","MuzzleBrake","BARBED_WIRE"
"4125",20170212,"PS4","SECURE_AREA","HEREFORD_BASE",2351115769,1,"ARMORY","Defender","ObjectiveProtected",232,111,"Gold","Attacker",0,0,"G.E.O.-JACKAL",0,1,"C7E","Assault_Rifles","Acog","Vertical","Laser","Compensator","ITA12S","Shotguns","EosHolo","None","Laser","None","BREACH_CHARGE"
"4126",20170216,"PC","BOMB","BANK",1445980021,5,"EXECUTIVE_LOUNGE-CEO_OFFICE","Defender","AttackersEliminated",219,80,"Silver","Attacker",0,0,"SPETSNAZ-GLAZ",0,1,"OTs-03","Marksman_Rifles","Reflex","None","None","MuzzleBrake","GSH-18","Pistols","None","None","(null)","None","SMOKE_GRENADE"
"4127",20170212,"XONE","BOMB","SKYSCRAPER",3351753329,4,"2F_KARAOKE-2F_TEA_ROOM","Defender","AttackersEliminated",194,91,"Gold","Attacker",1,0,"JTF2-BUCK",0,1,"C8-SFW","Assault_Rifles","Acog","None","None","HeavyBarrel","MK1_9mm","Pistols","None","None","None","None","FRAG_GRENADE"
"4128",20170213,"PS4","SECURE_AREA","OREGON",2345051069,6,"DORMS_MAIN_HALL","Attacker","DefendersEliminated",132,126,"Gold","Defender",0,0,"GSG9-BANDIT",0,1,"MP7","Submachine_Guns","Acog","None","None","Suppressor","P12","Pistols","None","None","None","None","NITRO_CELL"
"4129",20170212,"XONE","BOMB","COASTLINE",2434008549,2,"2F_HOOKAH_LOUNGE-2F_BILLIARDS_ROOM","Attacker","DefendersEliminated",163,15,"Unranked","Attacker",1,1,"SWAT-ASH",0,0,"R4-C","Assault_Rifles","Reflex","Vertical","None","None","M45_MEUSOC","Pistols","None","None","None","None","BREACH_CHARGE"
"4130",20170221,"XONE","BOMB","CONSULATE",4254845909,6,"LOBBY-PRESS_ROOM","Attacker","DefendersEliminated",151,47,"Gold","Attacker",1,1,"BOPE-CAPITAO",0,0,"PARA-308","Assault_Rifles","Acog","Vertical","None","Suppressor","PRB92","Pistols","None","None","None","None","STUN_GRENADE"
"4131",20170221,"XONE","SECURE_AREA","HOUSE",3971517609,4,"GARAGE","Defender","AttackersEliminated",206,121,"Silver","Defender",0,1,"GSG9-BANDIT",0,1,"MP7","Submachine_Guns","Acog","None","Laser","MuzzleBrake","P12","Pistols","None","None","Laser","Suppressor","NITRO_CELL"
"4132",20170212,"PS4","SECURE_AREA","HOUSE",3116394609,4,"MASTER_BEDROOM","Attacker","DefendersEliminated",167,157,"Gold","Attacker",1,1,"GIGN-MONTAGNE",1,0,"Shield","Shield","None","None","None","None","LFP586","Pistols","None","None","None","None","STUN_GRENADE"
"4133",20170213,"PS4","BOMB","PLANE",1521757741,5,"MEETING_ROOM-EXECUTIVE_OFFICE","Attacker","DefendersEliminated",225,150,"Unranked","Defender",1,0,"NAVYSEAL-VALKYRIE",2,1,"MPX","Submachine_Guns","EosHolo","Vertical","Laser","Compensator","D-50","Pistols","None","None","Laser","None","NITRO_CELL"
"4134",20170216,"PS4","HOSTAGE","OREGON",2888820789,1,"SUPPLY","Defender","AttackersEliminated",232,61,"Copper","Defender",1,1,"SAS-SMOKE",3,0,"M590A1","Shotguns","None","None","None","None","SMG-11","Submachine_Guns","Reflex","Vertical","None","Compensator","IMPACT_GRENADE"
"4135",20170212,"PS4","SECURE_AREA","OREGON",2812835829,6,"LAUNDRY_ROOM","Attacker","DefendersEliminated",193,42,"Gold","Attacker",1,1,"GSG9-IQ",0,1,"AUG_A2","Assault_Rifles","Acog","None","None","Compensator","P12","Pistols","None","None","None","None","FRAG_GRENADE"
"4136",20170212,"PS4","SECURE_AREA","CLUB_HOUSE",4088528209,8,"BEDROOM","Attacker","DefendersEliminated",220,96,"Silver","Defender",1,0,"SWAT-PULSE",0,1,"UMP45","Submachine_Guns","Reflex","Vertical","None","Compensator","M45_MEUSOC","Pistols","None","None","None","None","NITRO_CELL"
"4137",20170213,"XONE","SECURE_AREA","CLUB_HOUSE",589111201,1,"ARSENAL_ROOM","Defender","AttackersEliminated",189,178,"Platinum","Attacker",0,0,"GSG9-IQ",0,1,"AUG_A2","Assault_Rifles","EosHolo","None","None","Compensator","P12","Pistols","None","None","None","MuzzleBrake","FRAG_GRENADE"
"4138",20170221,"XONE","SECURE_AREA","BARTLETT_U.",2049031321,8,"LIBRARY","Defender","ObjectiveProtected",234,112,"Platinum","Defender",1,1,"GSG9-BANDIT",1,0,"MP7","Submachine_Guns","Reflex","None","None","Compensator","P12","Pistols","None","None","None","MuzzleBrake","NITRO_CELL"
"4139",20170221,"PS4","BOMB","BANK",1532919481,5,"LOCKERS-CCTV_ROOM","Defender","DefuserDeactivated",193,68,"Unranked","Attacker",0,0,"SWAT-ASH",2,1,"R4-C","Assault_Rifles","Acog","Vertical","Laser","Compensator","M45_MEUSOC","Pistols","None","None","None","None","SMOKE_GRENADE"
"4140",20170212,"PS4","SECURE_AREA","KANAL",4033005309,3,"BOAT_SUPPLIES","Attacker","DefendersEliminated",160,148,"Gold","Defender",1,0,"SPETSNAZ-KAPKAN",0,1,"9x19VSN","Submachine_Guns","Reflex","Vertical","None","MuzzleBrake","PMM","Pistols","None","None","None","None","NITRO_CELL"
"4141",20170212,"XONE","SECURE_AREA","BANK",1225070601,4,"LOCKERS","Attacker","DefendersEliminated",208,45,"Unranked","Defender",0,0,"SPETSNAZ-KAPKAN",0,1,"9x19VSN","Submachine_Guns","Reflex","Vertical","Laser","Flash","GSH-18","Pistols","None","None","(null)","None","NITRO_CELL"
"4142",20170213,"PC","SECURE_AREA","KANAL",829034601,2,"SERVER_ROOM","Attacker","DefendersEliminated",157,17,"Unranked","Defender",0,0,"SPETSNAZ-KAPKAN",0,1,"9x19VSN","Submachine_Guns","EosHolo","Vertical","None","Compensator","PMM","Pistols","None","None","None","None","NITRO_CELL"
"4143",20170212,"PS4","SECURE_AREA","CLUB_HOUSE",285796841,1,"ARSENAL_ROOM","Attacker","DefendersEliminated",193,118,"Gold","Defender",1,0,"SAS-MUTE",1,1,"MP5K","Submachine_Guns","EosHolo","None","None","MuzzleBrake","P226_MK_25","Pistols","None","None","None","Suppressor","NITRO_CELL"
"4144",20170221,"PS4","SECURE_AREA","BANK",327308181,4,"LOCKERS","Defender","ObjectiveProtected",232,35,"Silver","Defender",0,1,"SAS-MUTE",0,0,"MP5K","Submachine_Guns","RedDot","None","None","Compensator","P226_MK_25","Pistols","None","None","None","Suppressor","DEPLOYABLE_SHIELD"
"4145",20170212,"PS4","SECURE_AREA","BANK",248972081,1,"ARCHIVES","Attacker","DefendersEliminated",166,124,"Gold","Attacker",0,1,"SAS-SLEDGE",0,1,"L85A2","Assault_Rifles","Acog","Vertical","None","Compensator","SMG-11","Submachine_Guns","RedDot","Vertical","None","Flash","FRAG_GRENADE"
"4146",20170216,"XONE","BOMB","KANAL",873285481,7,"COAST_GUARD_OFFICE-HOLDING_ROOM","Defender","AttackersEliminated",172,94,"Silver","Defender",1,1,"SAS-MUTE",2,0,"MP5K","Submachine_Guns","Reflex","None","None","Flash","P226_MK_25","Pistols","None","None","None","None","NITRO_CELL"
"4147",20170216,"PS4","SECURE_AREA","CHALET",2676519649,1,"SNOWMOBILE_GARAGE","Attacker","ObjectiveCaptured",256,189,"Platinum","Attacker",0,1,"SAT-HIBANA",0,1,"TYPE-89","Assault_Rifles","Acog","Vertical","None","MuzzleBrake","BEARING_9","Submachine_Guns","EosHolo","None","None","Compensator","STUN_GRENADE"
"4148",20170212,"PC","BOMB","KANAL",3393594229,5,"COAST_GUARD_OFFICE-HOLDING_ROOM","Attacker","DefendersEliminated",165,107,"Platinum","Defender",1,0,"NAVYSEAL-VALKYRIE",0,1,"MPX","Submachine_Guns","EosHolo","Vertical","None","MuzzleBrake","D-50","Pistols","None","None","None","None","NITRO_CELL"
"4149",20170221,"PS4","SECURE_AREA","YACHT",208174641,1,"CASINO","Attacker","DefendersEliminated",220,117,"Unranked","Attacker",0,1,"SAT-HIBANA",0,1,"TYPE-89","Assault_Rifles","Acog","Vertical","None","Compensator","BEARING_9","Submachine_Guns","EosHolo","None","None","Suppressor","CLAYMORE"
"4150",20170212,"PS4","SECURE_AREA","PLANE",1514345821,2,"LUGGAGE_HOLD","Attacker","ObjectiveCaptured",238,160,"Gold","Attacker",1,1,"SWAT-ASH",2,1,"R4-C","Assault_Rifles","Acog","Vertical","None","MuzzleBrake","M45_MEUSOC","Pistols","None","None","None","MuzzleBrake","BREACH_CHARGE"
"4151",20170212,"PS4","BOMB","KANAL",2390055749,6,"COAST_GUARD_OFFICE-HOLDING_ROOM","Defender","AttackersEliminated",194,130,"Gold","Attacker",1,0,"SPETSNAZ-FUZE",1,1,"AK-12","Assault_Rifles","EosHolo","Vertical","Laser","MuzzleBrake","GSH-18","Pistols","None","None","(null)","MuzzleBrake","BREACH_CHARGE"
"4152",20170212,"PC","SECURE_AREA","PLANE",3070909609,7,"MEETING_ROOM","Defender","AttackersEliminated",216,112,"Gold","Defender",1,1,"SAT-ECHO",0,1,"SuperNova","Shotguns","None","None","None","None","BEARING_9","Submachine_Guns","EosHolo","None","None","Suppressor","DEPLOYABLE_SHIELD"
"4153",20170213,"PS4","SECURE_AREA","SKYSCRAPER",4126275989,4,"1F_BBQ","Attacker","DefendersEliminated",206,128,"Gold","Defender",0,0,"GIGN-DOC",0,1,"MP5","Submachine_Guns","Acog","Vertical","None","Flash","P9","Pistols","None","None","None","None","DEPLOYABLE_SHIELD"
"4154",20170212,"PS4","SECURE_AREA","CONSULATE",1078292341,2,"ARCHIVES","Defender","AttackersEliminated",205,63,"Silver","Attacker",1,0,"SAT-HIBANA",0,1,"TYPE-89","Assault_Rifles","RedDot","Vertical","None","Flash","BEARING_9","Submachine_Guns","RedDot","None","Laser","Compensator","CLAYMORE"
"4155",20170216,"XONE","SECURE_AREA","BARTLETT_U.",2550542669,7,"CLASSROOM","Defender","ObjectiveProtected",232,99,"Gold","Attacker",1,0,"G.E.O.-JACKAL",0,1,"C7E","Assault_Rifles","Acog","Vertical","Laser","MuzzleBrake","ITA12S","Shotguns","Reflex","None","None","None","BREACH_CHARGE"
"4156",20170212,"PC","HOSTAGE","CONSULATE",29306081,2,"ARCHIVES","Defender","AttackersEliminated",221,24,"Silver","Attacker",1,0,"SWAT-ASH",1,1,"R4-C","Assault_Rifles","Acog","Vertical","None","Flash","M45_MEUSOC","Pistols","None","None","None","None","BREACH_CHARGE"
"4157",20170212,"PC","BOMB","COASTLINE",584339481,3,"2F_PENTHOUSE-2F_THEATER","Attacker","DefendersEliminated",190,43,"Gold","Attacker",0,1,"SAS-THATCHER",0,1,"AR33","Assault_Rifles","Acog","Vertical","None","None","P226_MK_25","Pistols","None","None","None","None","BREACH_CHARGE"
"4158",20170216,"PS4","HOSTAGE","BANK",301210001,1,"VAULT","Attacker","DefendersEliminated",186,51,"Unranked","Defender",1,0,"GIGN-DOC",0,1,"MP5","Submachine_Guns","Acog","Vertical","Laser","MuzzleBrake","P9","Pistols","None","None","Laser","Suppressor","DEPLOYABLE_SHIELD"
"4159",20170221,"XONE","SECURE_AREA","OREGON",2331380309,6,"DINING_HALL","Defender","AttackersEliminated",213,85,"Silver","Defender",0,1,"SWAT-PULSE",3,0,"UMP45","Submachine_Guns","EosHolo","Vertical","None","HeavyBarrel","M45_MEUSOC","Pistols","None","None","None","None","NITRO_CELL"
"4160",20170213,"PS4","HOSTAGE","CONSULATE",2896982629,1,"ARCHIVES","Defender","AttackersEliminated",205,18,"Unranked","Attacker",0,0,"SWAT-THERMITE",0,1,"556XI","Assault_Rifles","RedDot","Vertical","None","None","5.7_USG","Pistols","None","None","None","None","SMOKE_GRENADE"
"4161",20170221,"XONE","BOMB","CLUB_HOUSE",2853030809,4,"BAR-STOCK_ROOM","Defender","AttackersEliminated",220,101,"Platinum","Attacker",1,0,"SWAT-ASH",2,1,"R4-C","Assault_Rifles","EosHolo","Vertical","None","MuzzleBrake","M45_MEUSOC","Pistols","None","None","None","None","BREACH_CHARGE"
"4162",20170212,"PS4","BOMB","FAVELAS",2604761829,5,"2F_AUNT'S_BEDROOM-1F_AUNT'S_APARTMENT","Defender","AttackersEliminated",161,58,"Gold","Defender",1,1,"SAS-MUTE",1,1,"MP5K","Submachine_Guns","Reflex","None","None","MuzzleBrake","P226_MK_25","Pistols","None","None","None","MuzzleBrake","DEPLOYABLE_SHIELD"
"4163",20170212,"XONE","SECURE_AREA","KANAL",4237250729,3,"SERVER_ROOM","Defender","AttackersEliminated",230,86,"Unranked","Attacker",0,0,"SWAT-ASH",3,1,"R4-C","Assault_Rifles","Acog","Vertical","None","Compensator","M45_MEUSOC","Pistols","None","None","None","None","BREACH_CHARGE"
"4164",20170213,"PS4","SECURE_AREA","PLANE",845356241,4,"LUGGAGE_HOLD","Defender","AttackersEliminated",220,17,"Gold","Attacker",1,0,"GIGN-TWITCH",1,1,"F2","Assault_Rifles","Acog","Vertical","None","MuzzleBrake","P9","Pistols","None","None","None","None","BREACH_CHARGE"
"4165",20170213,"PS4","SECURE_AREA","HOUSE",640262201,2,"MASTER_BEDROOM","Attacker","DefendersEliminated",179,99,"Gold","Defender",0,0,"GSG9-JAGER",0,1,"416-C_CARBINE","Assault_Rifles","Acog","Vertical","None","MuzzleBrake","P12","Pistols","None","None","None","None","BARBED_WIRE"
"4166",20170212,"XONE","SECURE_AREA","KAFE_DOSTOYEVSKY",725722101,4,"KITCHEN_PREP","Defender","AttackersEliminated",173,47,"Bronze","Attacker",1,0,"SAS-SLEDGE",1,1,"L85A2","Assault_Rifles","Acog","Vertical","Laser","Suppressor","P226_MK_25","Pistols","None","None","None","None","FRAG_GRENADE"
"4167",20170213,"PS4","BOMB","CLUB_HOUSE",303465501,2,"GYM-BEDROOM","Attacker","DefendersEliminated",231,47,"Bronze","Defender",0,0,"SWAT-RESERVE",2,1,"UMP45","Submachine_Guns","Spectator","Spectator","Spectator","Spectator","M45_MEUSOC","Pistols","Spectator","Spectator","Spectator","Spectator","NITRO_CELL"
"4168",20170213,"PS4","SECURE_AREA","HEREFORD_BASE",1222770341,2,"WORKSHOP","Attacker","DefendersEliminated",138,80,"Bronze","Attacker",1,1,"SAS-RESERVE",3,0,"L85A2","Assault_Rifles","Spectator","Spectator","Spectator","Spectator","P226_MK_25","Pistols","Spectator","Spectator","Spectator","Spectator","FRAG_GRENADE"
